Customed_ID,Credit Score,Country,Gender,Age Group,Tenure,Act Balance,Products,Credit Card,Activity Status,Churn Status,Min Churn,Max Churn,Target Churn
15785042,401-500,France,Female,31-40,8,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15750970,401-500,Spain,Male,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15752193,401-500,Spain,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15569209,401-500,Spain,Female,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15617136,401-500,Germany,Female,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15775307,401-500,Spain,Female,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15790448,401-500,France,Female,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15668669,401-500,France,Female,31-40,5,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15675650,401-500,France,Female,31-40,8,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15814816,401-500,France,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15612043,401-500,France,Male,31-40,7,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15814268,401-500,France,Female,31-40,5,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15795586,401-500,France,Male,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15813645,401-500,France,Female,31-40,0,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15744689,401-500,Germany,Male,31-40,9,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15791842,401-500,France,Female,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15576313,401-500,Germany,Female,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15746726,401-500,Germany,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15701175,401-500,France,Female,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15802381,401-500,Germany,Female,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15713949,>800,France,Male,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15709846,>800,France,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15729599,>800,Spain,Male,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15641585,>800,France,Male,31-40,6,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15779390,>800,Spain,Female,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15607178,>800,Germany,Male,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15765846,>800,Spain,Female,31-40,2,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15759915,>800,France,Female,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15658589,>800,Spain,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15681410,>800,Germany,Female,31-40,6,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15657868,>800,Germany,Male,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15690330,>800,Germany,Female,31-40,8,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15569654,>800,Germany,Female,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15747288,>800,Spain,Female,31-40,6,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15734970,>800,Spain,Male,31-40,7,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15682914,>800,France,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15733581,>800,Germany,Male,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15586757,>800,France,Female,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15791373,>800,Germany,Female,31-40,2,10k - 100k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15812197,>800,France,Male,31-40,7,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15587735,>800,France,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15707974,>800,Spain,Female,31-40,2,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15657603,>800,France,Female,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15733616,>800,France,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15682868,>800,France,Female,31-40,9,10k - 100k,Prod1,Owned,Active,Churned,0,1,0.15
15682533,>800,France,Female,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15656319,>800,Spain,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15753566,>800,France,Female,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15777896,>800,Germany,Female,31-40,2,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15758775,>800,Spain,Male,31-40,10,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15718673,>800,Spain,Female,31-40,10,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15585928,>800,Germany,Female,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15634591,>800,France,Male,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15684269,701-800,Spain,Female,31-40,3,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15738318,701-800,France,Female,31-40,5,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15566531,701-800,Germany,Male,31-40,4,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15612139,701-800,France,Female,31-40,0,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15789974,701-800,France,Male,31-40,6,10k - 100k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15729489,701-800,Germany,Female,31-40,8,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15684319,701-800,Germany,Female,31-40,10,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15806929,701-800,Germany,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15602844,701-800,France,Male,31-40,7,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15715297,701-800,Germany,Female,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15698816,701-800,Spain,Female,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15740164,701-800,France,Female,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15731267,701-800,France,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15758031,701-800,Spain,Male,31-40,3,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15601030,701-800,Germany,Female,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15792627,701-800,Spain,Female,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15656726,701-800,France,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15669805,701-800,Germany,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15652948,701-800,France,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15649211,701-800,Spain,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15690456,701-800,Germany,Female,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15639549,701-800,Germany,Female,31-40,4,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15593365,701-800,Spain,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15663478,701-800,France,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15791006,701-800,Germany,Female,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15812878,701-800,Germany,Female,31-40,2,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15580146,701-800,France,Male,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15771977,701-800,France,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15719276,701-800,Spain,Male,31-40,6,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15798964,701-800,Germany,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15575185,701-800,Spain,Male,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15643575,701-800,Germany,Male,31-40,1,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15771997,701-800,France,Female,31-40,10,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15635775,701-800,France,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15623566,701-800,France,Male,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15638621,701-800,Spain,Male,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15795511,701-800,Germany,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15744295,701-800,France,Male,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15777743,701-800,France,Female,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15799217,701-800,Germany,Female,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15700696,701-800,Spain,Male,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15628112,701-800,Germany,Female,31-40,5,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15804064,701-800,France,Female,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15752097,701-800,Spain,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15752622,701-800,France,Female,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15773639,701-800,Germany,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15697000,701-800,Germany,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15813034,701-800,Spain,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15660155,701-800,Spain,Male,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15658485,701-800,France,Female,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15729362,701-800,France,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15599289,701-800,France,Female,31-40,10,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15695932,701-800,Spain,Male,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15627385,701-800,France,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15611157,701-800,France,Female,31-40,2,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15764294,701-800,Germany,Male,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15717231,701-800,Germany,Male,31-40,4,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15778515,701-800,France,Male,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15607065,701-800,France,Male,31-40,9,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15682955,701-800,France,Female,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15702145,701-800,Spain,Male,31-40,7,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15631639,701-800,France,Female,31-40,6,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15813422,701-800,Spain,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15778861,701-800,Spain,Male,31-40,6,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15705313,701-800,France,Female,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15791743,701-800,France,Male,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15671630,701-800,Germany,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15583278,701-800,Spain,Female,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15784445,701-800,Spain,Male,31-40,1,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15758831,701-800,France,Male,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15602405,701-800,Germany,Female,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15666173,701-800,Germany,Female,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15588587,701-800,France,Female,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15611580,701-800,Spain,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15732672,701-800,Spain,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15770185,701-800,France,Male,31-40,10,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15756535,701-800,Germany,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15750769,701-800,France,Male,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15697318,701-800,Germany,Male,31-40,9,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15657317,701-800,France,Female,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15694237,701-800,Spain,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15769980,701-800,Germany,Female,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15610426,701-800,France,Female,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15643056,701-800,Germany,Female,31-40,1,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15641850,701-800,France,Male,31-40,0,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15636626,701-800,France,Male,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15612071,701-800,Spain,Female,31-40,10,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15770255,701-800,Germany,Female,31-40,10,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15574886,701-800,France,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15778345,701-800,France,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15725039,701-800,Spain,Male,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15662067,701-800,France,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15591279,701-800,France,Male,31-40,3,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15677387,701-800,Germany,Female,31-40,10,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15606836,701-800,France,Female,31-40,2,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15729054,701-800,Germany,Male,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15787459,701-800,Spain,Male,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15668504,701-800,France,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15628170,501-600,Germany,Female,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15684440,501-600,Germany,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15721917,501-600,France,Female,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15591552,501-600,France,Female,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15716619,501-600,Germany,Female,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15726589,501-600,Germany,Male,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15625675,501-600,France,Male,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15808175,501-600,France,Female,31-40,7,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15751180,501-600,France,Female,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15613816,501-600,Spain,Female,31-40,6,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15700601,501-600,France,Male,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15773789,501-600,Spain,Female,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15775888,501-600,Germany,Female,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15683657,501-600,France,Female,31-40,0,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15615254,501-600,France,Male,31-40,10,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15732943,501-600,Spain,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15723706,501-600,France,Female,31-40,0,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15733297,501-600,France,Female,31-40,10,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15611318,501-600,Spain,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15646539,501-600,France,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15688760,501-600,Germany,Female,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15682995,501-600,France,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15720305,501-600,Spain,Female,31-40,1,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15604355,501-600,France,Male,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15738166,501-600,France,Female,31-40,10,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15719649,501-600,France,Male,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15687913,501-600,Germany,Female,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15763148,501-600,France,Male,31-40,9,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15744200,501-600,France,Female,31-40,1,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15814236,501-600,Spain,Female,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15654300,501-600,Germany,Male,31-40,9,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15720706,501-600,Spain,Female,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15762882,501-600,Germany,Female,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15629187,501-600,France,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15681697,501-600,France,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15569878,501-600,France,Male,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15772381,501-600,Germany,Male,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15710689,501-600,Spain,Male,31-40,6,10k - 100k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15697360,501-600,France,Female,31-40,2,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15637774,501-600,France,Male,31-40,5,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15667417,501-600,France,Male,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15591550,501-600,Spain,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15708791,501-600,Spain,Male,31-40,9,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15782181,501-600,Spain,Male,31-40,6,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15601550,501-600,Spain,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15675888,501-600,Spain,Female,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15575759,501-600,Spain,Female,31-40,3,10k - 100k,Prod1,Owned,Inactive,Churned,0,1,0.15
15705001,501-600,Spain,Female,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15632576,501-600,France,Male,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15656322,501-600,Germany,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15672875,501-600,Germany,Male,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15751593,501-600,Germany,Male,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15805112,501-600,France,Male,31-40,7,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15675141,501-600,France,Female,31-40,4,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15751771,501-600,Germany,Male,31-40,2,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15706815,501-600,Germany,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Churned,0,1,0.15
15584766,501-600,France,Male,31-40,3,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15604304,501-600,Germany,Female,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15666767,501-600,France,Male,31-40,1,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15692002,501-600,France,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15638788,501-600,France,Male,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15813163,501-600,Spain,Female,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15598485,501-600,Spain,Male,31-40,8,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15724876,501-600,France,Female,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15566139,501-600,France,Female,31-40,5,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15647572,501-600,Spain,Male,31-40,0,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15734942,501-600,Germany,Female,31-40,8,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15710687,501-600,France,Female,31-40,0,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15596181,501-600,France,Male,31-40,8,10k - 100k,Prod1,Owned,Active,Churned,0,1,0.15
15592300,501-600,Spain,Male,31-40,10,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15806467,501-600,Germany,Male,31-40,1,10k - 100k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15674179,501-600,Germany,Male,31-40,7,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15608653,501-600,Spain,Female,31-40,7,10k - 100k,Prod1,Owned,Active,Churned,0,1,0.15
15695632,501-600,France,Female,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15579207,501-600,France,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15594902,501-600,France,Male,31-40,3,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15574169,501-600,Germany,Female,31-40,0,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15599195,501-600,Germany,Male,31-40,1,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15611947,501-600,France,Male,31-40,3,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15758845,501-600,Spain,Female,31-40,0,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15763055,501-600,Spain,Male,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15590268,501-600,Spain,Male,31-40,5,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15672216,501-600,France,Female,31-40,4,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15706552,501-600,France,Male,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15681476,501-600,France,Female,31-40,1,10k - 100k,Prod1,Not Owned,Active,Churned,0,1,0.15
15727915,501-600,France,Male,31-40,4,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15569892,501-600,France,Male,31-40,10,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15803032,501-600,Germany,Male,31-40,9,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15701164,501-600,France,Female,31-40,4,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15593496,501-600,Spain,Female,31-40,5,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15696047,501-600,France,Male,31-40,6,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15799468,501-600,France,Female,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15656330,501-600,Spain,Female,31-40,0,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15811127,501-600,France,Male,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15677369,501-600,Germany,Female,31-40,4,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15659486,501-600,Germany,Male,31-40,9,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15752626,501-600,France,Male,31-40,7,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15641009,501-600,France,Male,31-40,3,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15694717,501-600,Germany,Male,31-40,2,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15738224,501-600,France,Male,31-40,6,10k - 100k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15807593,501-600,Spain,Female,31-40,7,10k - 100k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15802809,601-700,Spain,Female,31-40,0,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15812920,601-700,Germany,Male,31-40,5,10k - 100k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15648272,601-700,Spain,Male,31-40,9,10k - 100k,Prod1,Owned,Active,Not Churned,0,1,0.15
15662751,601-700,Germany,Female,31-40,0,10k - 100k,Prod1,Owned,Active,Churned,0,1,0.15
